spring number,spring location,spring name,long,lat,type,well_depth,flow_rate_mean,flow_rate_min,flow_rate_max,temp_mean,temp_min,temp_max,reference,reference_DOI,reference_link,EC,pH,sample_temperature,TDS,TDS_min,TDS_max,Na,Ca,Mg,K,NH4,Cl,F,SO4,HCO3,CO3,NO3,Si,Li,SiO2,reference_hydrochemistry,doi_hydrochemistry,reference_link_hydrochemistry,delta_18O,delta_2H,3H,delta_14C,delta_13C,4He,3He,reference_isotope_data,DOI_isotope_data,reference_link_isotope_data,temperature,flow_rate,log_flow_rate,log_temperature,geometry,recharge,lithology,gw_lvl_depth,gw_lvl_elev,surface_temp,elevation,contributing_area,log_contrib_area,geometry_ws,watershed_area,mean_recharge_ws,min_recharge_ws,max_recharge_ws,mean_gw_lvl_depth_ws,min_gw_lvl_depth_ws,max_gw_lvl_depth_ws,mean_gw_lvl_elev_ws,min_gw_lvl_elev_ws,max_gw_lvl_elev_ws,mean_surface_temp_ws,min_surface_temp_ws,max_surface_temp_ws,mean_elevation_ws,min_elevation_ws,max_elevation_ws,ws_relief
716,Feistritz am Kammersberg,Kretzenbründl,14.163093,47.182296,spring,,0.0001,,,8.0,,,,,,0.0902,7.59,,,,,5.17,76.7,74.5,5.37,,1.1,0.4,162.8,460.7,,,,0.0263,13.58461538,,,,,,,,,,,,,,8.0,0.0001,-4.0,0.9030899869919435,POINT (14.163093 47.182296),0.6628657468698008,8.0,289.0484619140625,830.9515380859375,5.208333435157935,934.0,4760.783031710718,3.6776783893556426,,173500000.0,0.6999554677814919,0.6628657468698008,0.7370451886931829,84.70052592358175,-0.0,399.2948303222656,1379.027740581965,768.1856689453125,2361.2646484375,3.58508697889461,-1.0750000352660816,6.566666569250326,1464.9371446620341,763.0,2501.0,1738.0
718,Wörschach,"Schwefelquellen, Sammelauslass",14.151461,47.561780999999996,spring,,,,,6.9,,,,,,0.1445,7.6,,,,,5.9,299.0,77.1,2.3,,3.3,0.4,760.0,335.0,,2.6,,,65.0,,,,,,,,,,,,,,6.9,,,0.8388490907372553,POINT (14.151461 47.561781),0.5726647675540073,5.0,106.34117889404297,780.6588134765625,5.954166658843557,787.0,,,,167800000.0,0.5476908077003148,0.49433327252212544,0.5823457019895295,64.94049776415099,-0.0,520.8235473632812,1095.2268483231708,617.7412719726562,2074.142578125,4.782546625785217,0.2291666635622581,7.095833318928878,1168.0797148412184,628.0,2322.0,1694.0
719,Wörschach,Schwefelquelle 1,14.151461,47.561780999999996,spring,,1.15e-05,,,9.5,,,,,,0.204,7.2,,,,,7.3,371.5,97.9,3.6,,1.7,0.83,908.0,508.79,,,,0.0242,,,,,-11.38,-81.0,,,,,,,,,9.5,1.15e-05,-4.939302159646388,0.9777236052888477,POINT (14.151461 47.561781),0.5726647675540073,5.0,106.34117889404297,780.6588134765625,5.954166658843557,787.0,633.7257337309024,2.8019013428999187,,167800000.0,0.5476908077003148,0.49433327252212544,0.5823457019895295,64.94049776415099,-0.0,520.8235473632812,1095.2268483231708,617.7412719726562,2074.142578125,4.782546625785217,0.2291666635622581,7.095833318928878,1168.0797148412184,628.0,2322.0,1694.0
720,Wörschach,Schwefelquelle 2,14.151461,47.561780999999996,spring,,1.3000000000000001e-05,,,9.8,,,,,,0.1745,7.08,,,,,8.1,281.8,89.3,3.4,,3.0,0.7,624.3,542.36,,0.07,,0.0239,,,,,-11.64,-83.2,,,,,,,,,9.8,1.3000000000000001e-05,-4.886056647693163,0.9912260756924949,POINT (14.151461 47.561781),0.5726647675540073,5.0,106.34117889404297,780.6588134765625,5.954166658843557,787.0,716.385612043629,2.855146854853144,,167800000.0,0.5476908077003148,0.49433327252212544,0.5823457019895295,64.94049776415099,-0.0,520.8235473632812,1095.2268483231708,617.7412719726562,2074.142578125,4.782546625785217,0.2291666635622581,7.095833318928878,1168.0797148412184,628.0,2322.0,1694.0
721,Wörschach,Schwefelquelle 3,14.151461,47.561780999999996,spring,,3.4e-05,,,8.7,,,,,,0.1312,7.07,,,,,5.1,205.1,63.7,2.2,,2.5,0.47,349.7,522.89,,,,0.0166,,,,,-11.33,-80.7,,,,,,,,,8.7,3.4e-05,-4.468521082957745,0.9395192526186185,POINT (14.151461 47.561781),0.5726647675540073,5.0,106.34117889404297,780.6588134765625,5.954166658843557,787.0,1873.6239084217984,3.272682419588562,,167800000.0,0.5476908077003148,0.49433327252212544,0.5823457019895295,64.94049776415099,-0.0,520.8235473632812,1095.2268483231708,617.7412719726562,2074.142578125,4.782546625785217,0.2291666635622581,7.095833318928878,1168.0797148412184,628.0,2322.0,1694.0
722,Wörschach,Schwefelquelle 4,14.151461,47.561780999999996,spring,,2.5e-05,,,8.7,,,,,,0.27399999999999997,7.06,,,,,11.2,599.6,101.2,4.3,,4.3,0.72,1453.6,545.49,,,,0.0285,,,,,-11.22,-76.0,,,,,,,,,8.7,2.5e-05,-4.6020599913279625,0.9395192526186185,POINT (14.151461 47.561781),0.5726647675540073,5.0,106.34117889404297,780.6588134765625,5.954166658843557,787.0,1377.66463854544,3.139143511218345,,167800000.0,0.5476908077003148,0.49433327252212544,0.5823457019895295,64.94049776415099,-0.0,520.8235473632812,1095.2268483231708,617.7412719726562,2074.142578125,4.782546625785217,0.2291666635622581,7.095833318928878,1168.0797148412184,628.0,2322.0,1694.0
723,Wörschach,Schwefelquelle 5,14.151461,47.561780999999996,spring,,,,,8.6,,,,,,0.1966,7.01,,,,,7.1,366.6,89.5,3.0,,1.5,0.8,849.74,498.74,,,,0.023,,,,,,,,,,,,,,,8.6,,,0.9344984512435677,POINT (14.151461 47.561781),0.5726647675540073,5.0,106.34117889404297,780.6588134765625,5.954166658843557,787.0,,,,167800000.0,0.5476908077003148,0.49433327252212544,0.5823457019895295,64.94049776415099,-0.0,520.8235473632812,1095.2268483231708,617.7412719726562,2074.142578125,4.782546625785217,0.2291666635622581,7.095833318928878,1168.0797148412184,628.0,2322.0,1694.0
724,Münster,Alpquell,11.863071000000001,47.418972,spring,,0.00265,,,9.8,,,,,,0.1096,7.0,,,,,3.85,224.6,39.1,2.05,0.008,2.7,0.19,497.4,252.0,,2.53,,0.0043,6.846153846,,,,-11.75,-84.3,31.2,,,,,,,,9.8,0.00265,-2.576754126063192,0.9912260756924949,POINT (11.863071 47.418972),0.4135213398370076,6.0,18.759963989257812,522.2400512695312,8.76666663431873,521.0,202232.94892825224,5.305851914716734,,118300000.0,0.5740999524450966,0.5740999524450966,0.5740999524450966,71.22512881594956,-0.0,455.09942626953125,1165.5907931351544,504.7928161621094,2018.891845703125,5.692734000208819,0.5833333979050318,8.850000043710073,1239.0305838739573,513.0,2360.0,1847.0
725,La Caille,47,6.217712402,45.99768066,spring,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,1.4771212547196624,POINT (6.217712402 45.99768066),0.4196078610150321,6.0,-0.0,622.0,9.649999973674616,606.0,,,,165800000.0,0.39384259850374015,0.3208926434530743,0.441027291043114,46.905896042873714,-0.0,415.7254943847656,960.1921842271004,491.0,1820.5469970703125,7.716545454579773,3.3374999662240348,10.433333220581213,1009.2557510148849,476.0,1973.0,1497.0
729,Saline-Moutiers,52,6.550720215,45.46832275,spring,,0.040509259,,,34.25,34.0,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.25,0.040509259,-1.3924457009081024,1.5346605758284444,POINT (6.550720215 45.46832275),0.5842479693228233,6.0,10.838037490844727,1179.1619873046875,7.591666743159294,946.0,2188069.20852478,6.340061054592407,,204100000.0,0.5292669678153934,0.4347980856690753,0.6401208761548858,83.08603596042943,-0.0,610.4824829101562,1769.9079556851773,591.2908935546875,2903.621826171875,3.43206957081152,-2.941666714847088,9.783333274225393,1856.8367968966472,554.0,3342.0,2788.0
732,L'Echaillon (Savoie),56,6.463928223,45.24450684,spring,,0.0010833330000000001,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.0010833330000000001,-2.96523802736988,1.4771212547196624,POINT (6.463928223 45.24450684),0.5468089126099167,3.0,34.79671096801758,1159.2032470703125,6.841666671137015,1200.0,62521.63908160116,4.7960303550599415,,116300000.0,0.4744670745231894,0.4291277322933267,0.5468089126099167,74.87963891565484,-0.0,624.4188232421875,1867.4675906532689,705.8707275390625,2958.289306640625,2.89925438809421,-3.083333325882753,8.800000041723251,1940.2243998040176,700.0,3093.0,2393.0
733,La Garde,58,6.068908691,45.04949951,spring,,,,,,,,,,,,,,5258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (6.068908691 45.04949951),0.5558475889487114,6.0,13.090838432312012,1570.9091796875,5.274999976158142,1679.0,,,,120200000.0,0.4453261135462279,0.3348046381437444,0.5558475889487114,77.02803533516749,-0.0,383.24365234375,1477.4153907117504,704.0931396484375,2873.3955078125,5.126459396151154,-2.8124999729916453,9.549999898299575,1566.8801711840229,710.0,3043.0,2333.0
734,Le Monetier-de-Briancon (Barracon),59,6.550476074,44.97888184,spring,,,,,37.5,30.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.7,101.2,61.0,,,,,,,,37.5,,,1.5740312677277188,POINT (6.550476074 44.97888184),0.4936143876205489,3.0,8.535271644592285,2191.46484375,1.8708333391696215,2115.0,,,,197400000.0,0.45842235661767,0.356533236943811,0.5273421526276849,73.43904515240847,-0.0,644.6703491210938,2075.0331733609423,1256.69970703125,3296.27197265625,2.0539480457216532,-5.566666619852185,7.483333304524422,2145.24557329463,1211.0,3543.0,2332.0
735,La Motte-les-Bains,60,5.782287598,44.907470700000005,spring,,0.004351852,,,58.5,56.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,0.004351852,-2.3613258827667396,1.7671558660821804,POINT (5.782287598 44.9074707),0.5877915480946474,6.0,65.65679168701172,859.3432006835938,9.26666682275633,892.0,233644.06160717062,5.368554747294801,,90200000.0,0.6056679055107727,0.5877915480946474,0.6274573368159492,54.973417964516855,-0.0,289.5745544433594,881.9937258350606,486.0,2133.258544921875,9.118197274271846,3.9500000601013503,11.049999977151552,935.5494296577947,470.0,2128.0,1658.0
737,Plain-de-Phazy,62,6.76171875,44.64111328,spring,,,,,32.0,28.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.3,-91.4,30.0,,-10.5,,,,,,32.0,,,1.505149978319906,POINT (6.76171875 44.64111328),0.5074659545982204,6.0,21.288429260253906,2792.711669921875,-1.7333333045244217,2794.0,,,,144000000.0,0.5188572535086563,0.5074659545982204,0.5302485524190922,95.92950705050403,-0.0,481.1277770996094,2005.287724921044,947.0,2951.92822265625,2.459366096612172,-3.5916666546836495,9.100000062336525,2111.68410543131,911.0,3299.0,2388.0
739,Apres-les-Veynes,63,5.833496094,44.52209473,spring,,,,,34.0,,,,,,,,,5980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,1.5314789170422551,POINT (5.833496094 44.52209473),0.538507831553699,6.0,12.623517990112305,1200.37646484375,8.32083336636424,1003.0,,,,113200000.0,0.32422547012610337,0.30622991917967485,0.34222102107253183,53.87608122121057,-0.0,255.12147521972656,930.423594045115,684.4713134765625,1503.765869140625,9.346268317218692,5.950000007947286,10.654166625191769,990.7689161554192,675.0,1747.0,1072.0
741,La Saulce,64,6.067687987999999,44.43450928,spring,,,,,19.5,16.0,23.0,,,,,,,2516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,,1.290034611362518,POINT (6.067687987999999 44.43450928),0.42016908230590705,6.0,22.102798461914062,964.897216796875,9.500000009934107,940.0,,,,211300000.0,0.37022071422291053,0.33546639919937393,0.42016908230590705,41.29638676969118,-0.0,285.1234436035156,891.9792393529137,550.6143188476562,1858.9813232421875,9.679881301047027,4.549999942382176,11.429166704416275,932.6785909339159,549.0,1963.0,1414.0
743,Berthement-Roquebillière (St. Martin Lantosque),66,7.3610839839999995,43.9876709,spring,,0.001,,,30.0,29.5,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.001,-3.0,1.4771212547196624,POINT (7.361083984 43.9876709),0.274128228649642,5.0,15.773496627807617,1175.2265625,8.491666585206985,1061.0,115119.84794653587,5.0611502073008205,,132600000.0,0.450901526390275,0.450901526390275,0.450901526390275,75.36994385047697,-0.0,445.87445068359375,1503.3389766496111,520.8453369140625,2742.89111328125,6.140133646789809,-2.095833339728415,11.87083342174689,1588.8471673254282,485.0,2936.0,2451.0
744,Gréoux,67,5.9851074220000005,43.70910645,spring,,0.020023148,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,0.020023148,-1.698467642563375,1.568201724066995,POINT (5.985107422 43.70910645),0.24954898547853463,6.0,8.560914039611816,473.4390869140625,12.579166640837988,570.0,2532098.0332302433,6.403480515905645,,138100000.0,0.25381228634083947,0.2068557125525809,0.3050321609914029,31.38702149273039,-0.0,95.33219146728516,471.7715653010777,366.0,554.2835693359375,12.490099555219366,12.08750003327926,13.004166745891174,503.30928270042193,323.0,626.0,303.0
751,Saint-Gervais-les-Bains,Gontard Well,6.70595,45.89658,well,7.45,0.0005,,,39.6,,,,,,0.5774,7.15,39.6,4700.0,,,1258.0,281.0,28.3,41.6,,952.0,4.0,1800.0,264.0,,,,10.9,,,,,-13.18,-95.5,5.0,,,,,,,,39.6,0.0005,-3.3010299956639813,1.5976951859255124,POINT (6.70595 45.89658),0.5915812449279453,6.0,7.551082611083984,754.4489135742188,9.012499946790436,690.0,26672.245165449527,4.426059574442259,,147200000.0,0.5597841463407641,0.49020418688493944,0.5975670072094079,84.26026990649397,-0.0,513.21337890625,1896.146797117123,590.7106323242188,3952.543701171875,2.402225570028855,-10.262500144541264,9.545833343019089,1985.4584450402144,578.0,4119.0,3541.0
752,Saint-Gervais-les-Bains,Sulfureuse Spring,6.70595,45.89658,spring,,0.00042,,,32.8,,,,,,0.5734,7.05,32.8,4831.0,,,1277.0,294.0,28.7,44.7,,950.0,3.9,1900.0,262.0,,,,11.1,,,,,-13.2,-96.2,5.0,,,,,,,,32.8,0.00042,-3.3767507096020997,1.515873843711679,POINT (6.70595 45.89658),0.5915812449279453,6.0,7.551082611083984,754.4489135742188,9.012499946790436,690.0,22404.685938977604,4.350338860504141,,147200000.0,0.5597841463407641,0.49020418688493944,0.5975670072094079,84.26026990649397,-0.0,513.21337890625,1896.146797117123,590.7106323242188,3952.543701171875,2.402225570028855,-10.262500144541264,9.545833343019089,1985.4584450402144,578.0,4119.0,3541.0
753,Saint-Gervais-les-Bains,Piscine,6.70595,45.89658,spring,,0.0033299999999999996,,,33.6,,,,,,0.4967,7.15,34.4,4339.0,,,1086.0,292.0,29.4,34.4,,783.0,,1800.0,255.0,,,,9.0,,,,,-13.1,-94.2,14.0,,,,,,,,33.6,0.0033299999999999996,-2.4775557664936803,1.526339277389844,POINT (6.70595 45.89658),0.5915812449279453,6.0,7.551082611083984,754.4489135742188,9.012499946790436,690.0,177637.15280189383,5.24953380361256,,147200000.0,0.5597841463407641,0.49020418688493944,0.5975670072094079,84.26026990649397,-0.0,513.21337890625,1896.146797117123,590.7106323242188,3952.543701171875,2.402225570028855,-10.262500144541264,9.545833343019089,1985.4584450402144,578.0,4119.0,3541.0
754,Saint-Gervais-les-Bains,Gontard,6.70611111,45.896666700000004,well,7.5,0.0002,,,,,,,,,,7.12,20.1,1621.0,,,212.0,210.0,35.7,8.6,,129.0,1.14,776.0,221.0,,,,1.4,,,,,-11.8,-84.6,,,,,,,,,,0.0002,-3.6989700043360187,,POINT (6.70611111 45.8966667),0.5915812449279453,6.0,7.551082611083984,754.4489135742188,9.012499946790436,690.0,10668.89806617981,4.028119565770221,,147200000.0,0.5597841463407641,0.49020418688493944,0.5975670072094079,84.26026990649397,-0.0,513.21337890625,1896.146797117123,590.7106323242188,3952.543701171875,2.402225570028855,-10.262500144541264,9.545833343019089,1985.4584450402144,578.0,4119.0,3541.0
755,Saint-Gervais-les-Bains,Sulfureuse,6.70611111,45.896666700000004,spring,,2e-05,,,,,,,,,,7.6,9.1,329.0,,,4.1,65.7,10.1,1.9,,4.4,0.1,95.2,141.0,,,,0.01,,,,,-11.42,-80.5,,,,,,,,,,2e-05,-4.698970004336019,,POINT (6.70611111 45.8966667),0.5915812449279453,6.0,7.551082611083984,754.4489135742188,9.012499946790436,690.0,1066.889806617981,3.028119565770221,,147200000.0,0.5597841463407641,0.49020418688493944,0.5975670072094079,84.26026990649397,-0.0,513.21337890625,1896.146797117123,590.7106323242188,3952.543701171875,2.402225570028855,-10.262500144541264,9.545833343019089,1985.4584450402144,578.0,4119.0,3541.0
756,Saint-Gervais-les-Bains,Ferrugineuse,6.70611111,45.896666700000004,spring,,0.001,,,,,,,,,,6.91,10.5,2369.0,,,11.3,612.0,68.7,1.8,,16.8,0.21,1352.0,301.0,,,,0.027999999999999997,,,,,-11.31,-81.6,,,,,,,,,,0.001,-3.0,,POINT (6.70611111 45.8966667),0.5915812449279453,6.0,7.551082611083984,754.4489135742188,9.012499946790436,690.0,53344.490330899054,4.72708957010624,,147200000.0,0.5597841463407641,0.49020418688493944,0.5975670072094079,84.26026990649397,-0.0,513.21337890625,1896.146797117123,590.7106323242188,3952.543701171875,2.402225570028855,-10.262500144541264,9.545833343019089,1985.4584450402144,578.0,4119.0,3541.0
757,Saint-Gervais-les-Bains,Magnésienne,6.70611111,45.896666700000004,spring,,0.002,,,,,,,,,,7.01,10.5,2470.0,,,12.4,629.0,66.5,1.8,,18.3,0.3,1428.0,306.0,,,,0.022000000000000002,,,,,-11.17,-82.0,,,,,,,,,,0.002,-2.6989700043360187,,POINT (6.70611111 45.8966667),0.5915812449279453,6.0,7.551082611083984,754.4489135742188,9.012499946790436,690.0,106688.98066179811,5.028119565770221,,147200000.0,0.5597841463407641,0.49020418688493944,0.5975670072094079,84.26026990649397,-0.0,513.21337890625,1896.146797117123,590.7106323242188,3952.543701171875,2.402225570028855,-10.262500144541264,9.545833343019089,1985.4584450402144,578.0,4119.0,3541.0
758,Saint-Gervais-les-Bains,Cold Spring,6.70611111,45.896666700000004,spring,,0.0001,,,,,,,,,,7.32,10.8,736.0,,,10.1,147.0,27.3,2.1,,10.2,0.2,324.0,204.0,,,,0.046,,,,,-11.33,-80.1,,,,,,,,,,0.0001,-4.0,,POINT (6.70611111 45.8966667),0.5915812449279453,6.0,7.551082611083984,754.4489135742188,9.012499946790436,690.0,5334.449033089905,3.72708957010624,,147200000.0,0.5597841463407641,0.49020418688493944,0.5975670072094079,84.26026990649397,-0.0,513.21337890625,1896.146797117123,590.7106323242188,3952.543701171875,2.402225570028855,-10.262500144541264,9.545833343019089,1985.4584450402144,578.0,4119.0,3541.0
759,Berthemont-les-Bains,,6.70611111,45.896666700000004,spring,,0.00228,,,25.0,,29.0,,,,0.037000000000000005,9.9,15.3,,,,81.9,4.1,0.3,2.6,,25.6,12.8,39.6,0.42,,,,,,,,,-11.8,-81.28,,,,,,,,,25.0,0.00228,-2.642065152999546,1.3979400086720377,POINT (6.70611111 45.8966667),0.5915812449279453,6.0,7.551082611083984,754.4489135742188,9.012499946790436,690.0,121625.43795444984,5.085024417106694,,147200000.0,0.5597841463407641,0.49020418688493944,0.5975670072094079,84.26026990649397,-0.0,513.21337890625,1896.146797117123,590.7106323242188,3952.543701171875,2.402225570028855,-10.262500144541264,9.545833343019089,1985.4584450402144,578.0,4119.0,3541.0
760,Aix (Bouches-du-Rhone),Sextius,5.44527778,43.52673060000001,spring,,0.004351852,,,35.5,34.16,36.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,0.004351852,-2.3613258827667396,1.550228353055094,POINT (5.44527778 43.52673060000001),0.16164247502273113,5.0,11.078509330749512,188.92149353027344,14.029166700318456,193.0,849615.8244043669,5.929222592705726,,172200000.0,0.17543662125669654,0.10746045575184901,0.21641713957208675,35.23066930019337,-0.0,205.41473388671875,285.2930915390236,124.0,809.5687866210938,13.4346666703757,11.158333317687115,14.320833389026424,323.10914051841746,116.0,914.0,798.0
761,Aix (Bouches-du-Rhone),Barret,5.44527778,43.52673060000001,spring,,,,,19.0,17.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,1.2787536009528289,POINT (5.44527778 43.52673060000001),0.16164247502273113,5.0,11.078509330749512,188.92149353027344,14.029166700318456,193.0,,,,172200000.0,0.17543662125669654,0.10746045575184901,0.21641713957208675,35.23066930019337,-0.0,205.41473388671875,285.2930915390236,124.0,809.5687866210938,13.4346666703757,11.158333317687115,14.320833389026424,323.10914051841746,116.0,914.0,798.0
772,Allevard (Isère),du Bout du monde,6.084013,45.383419,spring,,0.002314815,,,16.7,,,,,,,6.7,12.0,,,,260.0,167.2,51.7,4.4,,243.0,0.7,580.0,277.0,,,,0.52,11.0,,,,-11.0,-78.7,81.0,,,,,,,,16.7,0.002314815,-2.635483712071355,1.2227164711475833,POINT (6.084013 45.383419),0.6378297949330773,8.0,9.695439338684082,695.3045654296875,9.599999976654848,697.0,114528.99570435494,5.0589154524418465,,231600000.0,0.6115448132794187,0.58525983162576,0.6378297949330773,75.21897479962176,-0.0,564.9027099609375,1367.902777420847,255.7389678955078,2729.26611328125,5.745636996405157,-1.5083332794408004,11.558333367109299,1444.0012251899045,255.0,2813.0,2558.0
774,Amphion (Publier) (Haute-Savoie),Source Maxima,6.54715688,46.39416705,spring,,7.40741e-05,,,8.0,,,,,,,7.0,,,,,5.5,106.4,6.8,1.7,0.0,7.1,,30.0,315.0,,6.0,,,8.5,,,,,,,,,,,,,,8.0,7.40741e-05,-4.130333616491964,0.9030899869919435,POINT (6.54715688 46.39416705),0.516340169182918,3.0,10.75585651397705,375.244140625,10.841666708389917,370.0,4527.249587920177,3.6558344378724383,,159800000.0,0.5360061890806657,0.516340169182918,0.548431133974117,47.24561726909502,-0.0,318.230224609375,860.3715073080624,369.8392028808594,1837.75146484375,8.03148832356129,2.987500086426735,11.241666833559671,894.207969241524,370.0,2084.0,1714.0
775,Amphion (Publier) (Haute-Savoie),source alcaline Maxima alcaline,6.54715688,46.39416705,spring,,,,,13.0,,,,,,,,,,,,17.0,103.0,14.2,,,25.7,,,313.64,,,,,,,,,,,,,,,,,,,13.0,,,1.1139433523068367,POINT (6.54715688 46.39416705),0.516340169182918,3.0,10.75585651397705,375.244140625,10.841666708389917,370.0,,,,159800000.0,0.5360061890806657,0.516340169182918,0.548431133974117,47.24561726909502,-0.0,318.230224609375,860.3715073080624,369.8392028808594,1837.75146484375,8.03148832356129,2.987500086426735,11.241666833559671,894.207969241524,370.0,2084.0,1714.0
776,Amphion (Publier) (Haute-Savoie),source du nant,6.54715688,46.39416705,spring,,,,,,,,,,,0.054000000000000006,7.5,,,,,11.0,99.4,16.4,2.2,0.05,16.0,,45.0,331.0,,13.5,,,10.5,,,,,,,,,,,,,,,,,,POINT (6.54715688 46.39416705),0.516340169182918,3.0,10.75585651397705,375.244140625,10.841666708389917,370.0,,,,159800000.0,0.5360061890806657,0.516340169182918,0.548431133974117,47.24561726909502,-0.0,318.230224609375,860.3715073080624,369.8392028808594,1837.75146484375,8.03148832356129,2.987500086426735,11.241666833559671,894.207969241524,370.0,2084.0,1714.0
786,Bauche [la] (Savoie),,5.77499728,45.48230039,spring,,8.33333e-05,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,8.33333e-05,-4.079181419765452,1.0791812460476249,POINT (5.77499728 45.48230039),0.28270108579688946,5.0,120.9267807006836,797.0732421875,9.962499938905239,648.0,9302.401300182539,3.96859507079102,,167900000.0,0.2765942576628564,0.27287382822200135,0.28031468710371144,38.28060489555972,-0.0,181.68251037597656,499.8305963827363,260.0,1232.5777587890625,10.44695625889135,7.3583333641290665,11.395833360652128,538.1712744436952,254.0,1306.0,1052.0
787,Berthemont-les-Bains,St. Jean Baptiste,7.30982505,44.05085725,spring,,0.0005,,,,28.4,29.5,,,,,,,,,,71.4,3.5,,1.8,,22.6,13.3,34.2,27.0,27.0,,,,49.0,,,,-12.1,-80.6,3.0,,,,,,,,28.95,0.0005,-3.3010299956639813,1.461648568063455,POINT (7.30982505 44.05085725),0.4177288355136228,8.0,-0.0,1169.0,8.474999990314245,1061.0,37772.82930587977,4.57717951609338,,132600000.0,0.450901526390275,0.450901526390275,0.450901526390275,75.36994385047697,-0.0,445.87445068359375,1503.3389766496111,520.8453369140625,2742.89111328125,6.140133646789809,-2.095833339728415,11.87083342174689,1588.8471673254282,485.0,2936.0,2451.0
788,Berthemont-les-Bains,St. Julien,7.309825,44.050857,spring,,0.0005,,,,20.5,25.4,,,,,,,,,,74.0,3.6,,2.1,,22.0,14.0,45.0,20.0,25.0,,,,39.0,,,,,-79.2,-11.5,,,,,,,,22.95,0.0005,-3.3010299956639813,1.36078268987328,POINT (7.309825 44.050857),0.4177288355136228,8.0,-0.0,1169.0,8.474999990314245,1061.0,37772.82930587977,4.57717951609338,,132600000.0,0.450901526390275,0.450901526390275,0.450901526390275,75.36994385047697,-0.0,445.87445068359375,1503.3389766496111,520.8453369140625,2742.89111328125,6.140133646789809,-2.095833339728415,11.87083342174689,1588.8471673254282,485.0,2936.0,2451.0
789,Berthemont-les-Bains,St. Michael,7.309825,44.050857,spring,,,,,,,,,,,,,,,,,77.0,3.5,0.2,2.2,0.2,25.2,14.0,31.3,21.0,33.0,,,,50.0,,,,-12.2,-80.6,2.0,,,,,,,,,,,,POINT (7.309825 44.050857),0.4177288355136228,8.0,-0.0,1169.0,8.474999990314245,1061.0,,,,132600000.0,0.450901526390275,0.450901526390275,0.450901526390275,75.36994385047697,-0.0,445.87445068359375,1503.3389766496111,520.8453369140625,2742.89111328125,6.140133646789809,-2.095833339728415,11.87083342174689,1588.8471673254282,485.0,2936.0,2451.0
790,Berthemont-les-Bains,Le Campas,7.309825,44.050857,spring,,,,,,,,,,,,,,,,,35.1,10.0,1.0,1.1,0.1,11.6,6.5,31.0,50.0,,,,,31.0,,,,-10.6,-69.2,14.0,,,,,,,,,,,,POINT (7.309825 44.050857),0.4177288355136228,8.0,-0.0,1169.0,8.474999990314245,1061.0,,,,132600000.0,0.450901526390275,0.450901526390275,0.450901526390275,75.36994385047697,-0.0,445.87445068359375,1503.3389766496111,520.8453369140625,2742.89111328125,6.140133646789809,-2.095833339728415,11.87083342174689,1588.8471673254282,485.0,2936.0,2451.0
792,Brides les Bains (Savoie),Charles Albert,6.570693449,45.45126276,spring,,0.0007,,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,0.0007,-3.154901959985743,1.546542663478131,POINT (6.570693449 45.45126276),0.5842479693228233,3.0,7.789669990539551,668.2103271484375,9.554166732666394,608.0,37809.836165291155,4.577604795514766,,204100000.0,0.5292669678153934,0.4347980856690753,0.6401208761548858,83.08603596042943,-0.0,610.4824829101562,1769.9079556851773,591.2908935546875,2903.621826171875,3.43206957081152,-2.941666714847088,9.783333274225393,1856.8367968966472,554.0,3342.0,2788.0
