OBJECTID,Data_Numbe,Codes,Site_Name,Latitude,Longitude,Elevation,minD,maxD,No__Temps,Gradient,No__Cond_,Conductivi,No_Heat_Pr,Heat_Prod_,Heat Flow,No__sites,Year_of_Pu,Reference,Comments,Comments2
20609,FR 106,<null>,Bouchy le Repos 1,48.6244,3.4964,189,0,1966,0,36,0,2.93,<null>,<null>,104,1,1979,Gable1979,Gable1979,borehole
20610,FR 107,<null>,Brion 1,47.8947,3.4806,101,0,886,0,46,0,2.93,<null>,<null>,133,1,1979,Gable1979,Gable1979,borehole
20611,FR 108,<null>,Chailly 1,48.4786,2.6319,80,0,1794,0,36,0,2.93,<null>,<null>,104,1,1979,Gable1979,Gable1979,borehole
20612,FR 109,<null>,Colombey les Belles 1,48.5019,5.8567,332,0,1187,0,43,0,2.93,<null>,<null>,125,1,1979,Gable1979,Gable1979,borehole
20613,FR 11,<null>,Ussel,45.4667,2.3667,608,45,115,9,30,4,3.3,27,3.6,103,2,0,Vasseur_etal1978; Lucazeau_etal1981; Lucazeau_etal1991b,Gable1979,borehole
20614,FR 110,<null>,Contres 1,47.3828,3.19,136,0,1102,0,50,0,2.93,<null>,<null>,146,1,1979,Gable1979,Vasseur_etal1978; Lucazeau_etal1981; Lucazeau_etal1991b,borehole
20615,FR 111,<null>,Coulommes 1,48.9164,2.9322,149,0,1108,0,34,0,2.93,<null>,<null>,83,1,1979,Gable1979,Gable1979,borehole
20616,FR 112,<null>,Forcelles 1,48.4533,6.2614,332,0,1759,0,43,0,2.7,<null>,<null>,117,1,1979,Gable1979,Gable1979,borehole
20617,FR 113,<null>,Germisay 1,48.4011,5.3489,390,0,472,0,40,0,2.93,<null>,<null>,117,1,1979,Gable1979,Gable1979,borehole
20618,FR 114,<null>,La Chapelle en Vexin 1,49.1961,2.9633,65,0,1457,0,32,0,3.34,<null>,<null>,108,1,1979,Gable1979,Gable1979,borehole
20619,FR 115,<null>,La Ferte 1,47.3944,2.7214,98,0,1154,0,40,0,3.34,<null>,<null>,133,1,1979,Gable1979,Gable1979,borehole
20620,FR 116,<null>,Lerouville 1,48.7739,5.5097,243,0,1223,0,37,0,2.93,<null>,<null>,108,1,1979,Gable1979,Gable1979,borehole
20621,FR 117,<null>,Mailly le Camp 1,48.6494,0.4608,157,0,2111,0,35,0,2.93,<null>,<null>,100,1,1979,Gable1979,Gable1979,borehole
20622,FR 118,<null>,Marchenoir 1,47.8728,3.3417,145,0,957,0,35,0,2.51,<null>,<null>,88,1,1979,Gable1979,Gable1979,borehole
20623,FR 119,<null>,Melun 1,48.5019,2.7428,78,0,1812,0,36,0,2.93,<null>,<null>,104,1,1979,Gable1979,Gable1979,borehole
20624,FR 12,<null>,Cerilly,46.65,2.8833,264,90,340,31,32,2,3.2,<null>,<null>,102,1,0,Vasseur_etal1978; Lucazeau_etal1981; Lucazeau_etal1991b,Gable1979,borehole
20625,FR 120,<null>,Metz 1,49.1842,6.3367,270,0,1073,0,35,0,3.34,<null>,<null>,117,1,1979,Gable1979,Vasseur_etal1978; Lucazeau_etal1981; Lucazeau_etal1991b,borehole
20626,FR 121,<null>,Mont Saint Sulpice 1,47.9386,3.8097,142,0,2139,0,37,0,2.93,<null>,<null>,108,1,1979,Gable1979,Gable1979,borehole
20627,FR 122,<null>,Ouzouer sur Trezee 1,47.6989,2.8269,168,0,1849,6,40,0,2.93,<null>,<null>,117,1,1979,Gable1979,Gable1979,borehole
20628,FR 123,<null>,Raulecourt,48.8161,5.7564,247,0,1059,0,40,0,2.51,<null>,<null>,100,1,1979,Gable1979,Gable1979,borehole
20629,FR 124,<null>,Rethel 1,49.6628,4.2911,258,0,909,0,35,0,3.34,<null>,<null>,117,1,1979,Gable1979,Gable1979,borehole
20630,FR 125,<null>,Saint Just en Chaussee 101,49.5019,2.3989,168,0,1515,0,38,0,2.93,<null>,<null>,113,1,1979,Gable1979,Gable1979,borehole
20631,FR 126,<null>,Thieux 101,49.5431,2.3756,170,0,1391,0,33,0,2.93,<null>,<null>,96,1,1979,Gable1979,Gable1979,borehole
20632,FR 127,<null>,Vacherauville 1,49.2303,5.3142,195,0,2250,0,30,0,1.67,<null>,<null>,50,1,1979,Gable1979,Gable1979,borehole
20633,FR 128,<null>,Villemer 101,48.2983,2.7725,70,0,1519,0,38,0,2.93,<null>,<null>,108,1,1979,Gable1979,Gable1979,borehole
20634,FR 129,<null>,Villemoyene 1,49.1703,3.5003,214,0,1231,0,29,0,2.93,<null>,<null>,83,1,1979,Gable1979,Gable1979,borehole
20635,FR 13,<null>,Massiac,45.25,3.2167,644,56,145,12,36,13,2.9,<null>,<null>,130,1,0,Vasseur_etal1978; Lucazeau_etal1981; Lucazeau_etal1991b,Gable1979,borehole
20636,FR 130,<null>,Villey le Sec 1,48.645,5.9994,314,0,2811,0,60,0,2.93,<null>,<null>,175,1,1979,Gable1979,Vasseur_etal1978; Lucazeau_etal1981; Lucazeau_etal1991b,borehole
20637,FR 131,<null>,Xivray Marvoisins 1,48.8689,5.7228,237,0,946,0,40,0,2.51,<null>,<null>,100,1,1979,Gable1979,Gable1979,borehole
20638,FR 132,<null>,Bizonnes 1,45.5008,5.4061,474,0,1424,5,33,0,2.93,<null>,<null>,96,1,1979,Gable1979,Gable1979,borehole
20639,FR 133,<null>,Bresse 103,46.2139,4.9381,217,0,1632,0,53,0,2.09,<null>,<null>,108,1,1979,Gable1979,Gable1979,borehole
20640,FR 134,<null>,Bresse Sud 1,46.0194,5.1408,287,0,2603,0,23,0,4.18,<null>,<null>,96,1,1979,Gable1979,Gable1979,borehole
20641,FR 135,<null>,Bresse Sud 2,45.8781,5.2464,314,0,1072,0,27,0,4.18,<null>,<null>,113,1,1979,Gable1979,Gable1979,borehole
20642,FR 136,<null>,Curciat Dongalon 1,46.4644,5.1411,197,0,1530,0,34,0,2.93,<null>,<null>,100,1,1979,Gable1979,Gable1979,borehole
20643,FR 137,<null>,Castries 1,43.6844,3.9586,60,0,4441,9,26,0,3.34,<null>,<null>,88,1,1979,Gable1979,Gable1979,borehole
20644,FR 138,<null>,Durfort 1,44.0022,3.9397,206,0,410,0,52,0,2.93,<null>,<null>,150,1,1979,Gable1979,Gable1979,borehole
20645,FR 139,<null>,Equilles 1,43.4878,5.3167,235,0,5384,6,21,0,2.51,<null>,<null>,54,1,1979,Gable1979,Gable1979,borehole
20646,FR 14,<null>,Puy Mary,45.0833,2.6833,1095,50,210,20,53,14,1.9,<null>,<null>,134,1,0,Vasseur_etal1978; Lucazeau_etal1981; Lucazeau_etal1991b,Gable1979,borehole
20647,FR 140,<null>,Elne 1,42.595,2.9769,15,0,2272,3,33,0,2.93,<null>,<null>,96,1,1979,Gable1979,Vasseur_etal1978; Lucazeau_etal1981; Lucazeau_etal1991b,borehole
20649,FR 142,<null>,Jura  101,46.3253,5.4022,568,0,340,0,34,0,2.51,<null>,<null>,83,1,1979,Gable1979,Gable1979,borehole
20651,FR 144,<null>,Manosque 1,43.8675,5.7569,453,0,1846,3,28,0,4.18,<null>,<null>,117,1,1979,Gable1979,Gable1979,borehole
20652,FR 145,<null>,Marsanne 1,44.6161,4.8703,161,0,3410,9,37,0,2.09,<null>,<null>,75,1,1979,Gable1979,Gable1979,borehole
20653,FR 146,<null>,Montagne de Lure 1,44.1256,5.8497,950,0,4010,5,30,0,2.09,<null>,<null>,63,1,1979,Gable1979,Gable1979,borehole
20654,FR 147,<null>,Ratenelle 101,46.5219,5.0139,181,0,1319,5,45,0,2.93,<null>,<null>,129,1,1979,Gable1979,Gable1979,borehole
20655,FR 148,<null>,Saint-Andre Cruzieres 1,44.3389,4.2217,250,0,1273,0,20,0,3.34,<null>,<null>,67,1,1979,Gable1979,Gable1979,borehole
20656,FR 149,<null>,Saint-Lattier 2,45.0872,5.1953,202,0,2790,0,36,0,2.93,<null>,<null>,104,1,1979,Gable1979,Gable1979,borehole
20657,FR 15,<null>,Saint Cere,44.8333,1.9167,0,60,95,9,18,1,2.8,<null>,<null>,50,3,1982,Vasseur1982,Gable1979,borehole
20658,FR 150,<null>,Saleve 2,46.0414,6.1844,813,0,1984,0,24,0,2.51,<null>,<null>,58,1,1979,Gable1979,Vasseur1982,borehole
20659,FR 151,<null>,Serignan 1,43.2647,3.3208,253,0,1025,0,31,0,2.09,<null>,<null>,63,1,1979,Gable1979,Gable1979,borehole
20660,FR 152,<null>,Sermoyer 101,46.5083,4.9903,178,0,1185,0,44,0,2.93,<null>,<null>,129,1,1979,Gable1979,Gable1979,borehole
20661,FR 153,<null>,Sigoyer 1,44.3267,5.9206,565,0,600,0,40,0,2.09,<null>,<null>,83,1,1979,Gable1979,Gable1979,borehole
20662,FR 154,<null>,Vevy 101,46.6619,5.6433,522,0,918,3,44,0,2.93,<null>,<null>,125,1,1979,Gable1979,Gable1979,borehole
20663,FR 155,<null>,Viols le Fort 101,43.7272,3.6714,288,0,2374,1,37,0,2.93,<null>,<null>,108,1,1979,Gable1979,Gable1979,borehole
20664,FR 156,<null>,Arcizac 1,43.1561,-0.0897,397,0,1344,0,20,0,2.09,<null>,<null>,50,1,1979,Gable1979,Gable1979,borehole
20665,FR 157,<null>,Argenteyres 1,44.6453,-0.8858,35,0,1484,0,22,0,2.93,<null>,<null>,63,1,1979,Gable1979,Gable1979,borehole
20666,FR 158,<null>,Bardos 101,43.465,-1.2097,90,0,4035,6,24,0,2.09,<null>,<null>,50,1,1979,Gable1979,Gable1979,borehole
20667,FR 159,<null>,Benquet 1,43.8658,-0.4947,89,0,2030,0,23,0,4.18,<null>,<null>,96,1,1979,Gable1979,Gable1979,borehole
20668,FR 16,<null>,Sainte Clair de H,48.6833,0.6,230,280,385,3,24,4,3,<null>,<null>,72,1,1982,Vasseur1982,Gable1979,borehole
20669,FR 160,<null>,Bordenave 1,43.3636,-0.7625,248,0,4220,0,22,0,2.51,<null>,<null>,54,1,1979,Gable1979,Vasseur1982,mine
20670,FR 161,<null>,Bouglon Sainte-Marthe 1,44.395,0.1394,91,0,2966,0,21,0,3.34,<null>,<null>,71,1,1979,Gable1979,Gable1979,borehole
20671,FR 162,<null>,Cadillac 1,44.6525,0.2292,74,0,1650,0,21,0,3.76,<null>,<null>,79,1,1979,Gable1979,Gable1979,borehole
20672,FR 163,<null>,Castenau-Tursan 101,43.6472,0.4114,81,0,3490,0,27,0,2.93,<null>,<null>,79,1,1979,Gable1979,Gable1979,borehole
20673,FR 164,<null>,Caudecoste 101,44.095,0.7469,67,0,1826,0,26,0,4.18,<null>,<null>,108,1,1979,Gable1979,Gable1979,borehole
20674,FR 165,<null>,Dreuilhe 5,42.9289,1.8508,472,0,2818,0,29,0,4.18,<null>,<null>,121,1,1979,Gable1979,Gable1979,borehole
20675,FR 166,<null>,Galan 101,43.2203,0.4028,344,0,2500,0,23,0,4.18,<null>,<null>,96,1,1979,Gable1979,Gable1979,borehole
20676,FR 167,<null>,Hulies 1,44.3422,-0.0669,130,0,1743,0,24,0,4.28,<null>,<null>,100,1,1979,Gable1979,Gable1979,borehole
20677,FR 168,<null>,La Clotte 1,45.1192,-0.1592,39,0,1668,0,27,0,3.76,<null>,<null>,100,1,1979,Gable1979,Gable1979,borehole
20678,FR 169,<null>,Lamarque 1,45.0889,-0.7278,17,0,1902,0,26,0,4.18,<null>,<null>,108,1,1979,Gable1979,Gable1979,borehole
20679,FR 17,<null>,Ronchamp,47.7167,6.6,350,100,310,73,42,7,2.6,<null>,<null>,108,4,0,Vasseur_etal1978; Lucazeau_etal1991b,Gable1979,borehole
20680,FR 170,<null>,Lezat 1,43.2664,1.4111,322,0,2829,0,28,0,2.93,<null>,<null>,79,1,1979,Gable1979,Vasseur_etal1978; Lucazeau_etal1991b,borehole
20681,FR 171,<null>,Maillas 1,44.2219,-0.185,120,0,1721,0,23,0,4.18,<null>,<null>,96,1,1979,Gable1979,Gable1979,borehole
20682,FR 172,<null>,Maubuisson 1,45.0969,-1.1364,15,0,1887,0,26,0,4.18,<null>,<null>,108,1,1979,Gable1979,Gable1979,borehole
20683,FR 173,<null>,Mimizan 1,43.1581,1.435,30,0,3730,0,25,0,2.93,<null>,<null>,71,1,1979,Gable1979,Gable1979,borehole
20684,FR 174,<null>,Polastron 101,43.5225,0.8781,215,0,2080,6,27,0,2.93,<null>,<null>,79,1,1979,Gable1979,Gable1979,borehole
20685,FR 175,<null>,Pouillac 1,45.265,-0.2544,143,0,1815,0,31,0,2.93,<null>,<null>,92,1,1979,Gable1979,Gable1979,borehole
20686,FR 176,<null>,Sauveterre la Lemance 1,44.5928,-1.0122,122,0,1198,0,33,0,3.76,<null>,<null>,121,1,1979,Gable1979,Gable1979,borehole
20687,FR 177,<null>,Sebastopol 102,43.0603,-1.1231,19,0,4300,10,21,0,4.18,<null>,<null>,88,1,1979,Gable1979,Gable1979,borehole
20688,FR 178,<null>,Saint-Ignan 1bis,43.1411,-0.685,431,0,1958,0,28,0,3.34,<null>,<null>,92,1,1979,Gable1979,Gable1979,borehole
20689,FR 179,<null>,Trensacq 1A,44.2106,-0.6847,89,0,3759,0,25,0,4.18,<null>,<null>,104,1,1979,Gable1979,Gable1979,borehole
20690,FR 18,<null>,Eschau,48.4933,7.75,144,800,850,32,55,4,1.8,<null>,<null>,98,2,0,Vasseur_etal1978; Lucazeau_etal1991b,Gable1979,borehole
20691,FR 180,<null>,Eschau (champ),48.4814,7.7469,143,0,895,0,57,0,2.93,<null>,<null>,167,1,1979,Gable1979,Vasseur_etal1978; Lucazeau_etal1991b,borehole
20692,FR 181,<null>,Haguenau 1,48.7889,7.7858,150,0,800,0,50,0,2.93,<null>,<null>,146,1,1979,Gable1979,Gable1979,borehole
20693,FR 182,<null>,Schaffhouse 3,48.89,6.0703,126,0,1198,4,53,0,2.09,<null>,<null>,108,1,1979,Gable1979,Gable1979,borehole
20694,FR 183,<null>,Beaulieu,45.7669,3.1708,0,0,1100,0,45,0,2.09,<null>,<null>,92,1,1979,Gable1979,Gable1979,borehole
20695,FR 184,<null>,Cournon 101,45.7664,4.0836,420,0,737,0,53,0,1.67,<null>,<null>,88,1,1979,Gable1979,Gable1979,borehole
20696,FR 185,<null>,Lezou 101,45.8433,3.3228,333,0,578,0,58,0,2.09,<null>,<null>,96,1,1979,Gable1979,Gable1979,borehole
20697,FR 186,<null>,Macholles,45.8667,3.15,0,0,1160,0,70,0,1.67,<null>,<null>,117,1,1979,Gable1979,Gable1979,borehole
20698,FR 187,<null>,Martres dArtieres,45.8333,3.1,0,0,415,0,62,0,1.67,<null>,<null>,117,1,1979,Gable1979,Gable1979,borehole
20699,FR 188,<null>,Martres sur Morges 101,45.9417,3.2353,319,0,941,0,61,0,2.09,<null>,<null>,125,1,1979,Gable1979,Gable1979,borehole
20700,FR 189,<null>,Mirabel,45.8833,3.1167,0,0,1250,0,57,0,2.09,<null>,<null>,117,1,1979,Gable1979,Gable1979,borehole
20701,FR 19,<null>,Ville,48.35,7.3167,400,100,300,21,37,11,2.5,<null>,<null>,97,8,0,Vasseur_etal1978; Lucazeau_etal1991b,Gable1979,borehole
20702,FR 190,<null>,Saint Beauzire 1,45.8742,3.1936,316,0,1366,0,61,0,2.09,<null>,<null>,125,1,1979,Gable1979,Vasseur_etal1978; Lucazeau_etal1991b,borehole
20703,FR 191,<null>,Hivernesse,45.0833,2.15,850,30,230,23,30,0,3.3,<null>,<null>,98,1,1984,Lucazeau_etal1984,Gable1979,borehole
20704,FR 192,<null>,La Cueille,45.7,2.15,870,30,120,10,28,0,3.2,<null>,<null>,88,1,1984,Lucazeau_etal1984,Lucazeau_etal1984,borehole
20705,FR 193,<null>,Moulin Barret,46.1,1.0667,224,50,210,19,32,13,3.1,<null>,<null>,88,1,1984,Lucazeau_etal1984,Lucazeau_etal1984,borehole
20706,FR 194,<null>,Venachat,46.0167,1.3167,430,30,174,15,33,0,3.2,<null>,<null>,106,1,1984,Lucazeau_etal1984,Lucazeau_etal1984,borehole
20707,FR 195,<null>,Montmassacrot,46.0833,1.3833,440,70,250,19,29,6,3.2,<null>,<null>,90,1,1984,Lucazeau_etal1984,Lucazeau_etal1984,borehole
20708,FR 196,<null>,Montulat,46.3833,1.3333,280,130,230,11,38,0,3,<null>,<null>,114,2,1984,Lucazeau_etal1984,Lucazeau_etal1984,borehole
20709,FR 197,<null>,Lassale,45.0833,1.0833,256,50,210,21,27,7,3.4,<null>,<null>,90,1,1984,Lucazeau_etal1984,Lucazeau_etal1984,borehole
20710,FR 198,<null>,Pontgiaud,45.7833,2.8167,740,55,120,8,41,8,2.4,<null>,<null>,110,1,1984,Lucazeau_etal1984,Lucazeau_etal1984,borehole
20711,FR 199,<null>,Sallele,43.6833,2.3833,105,50,500,45,31,6,2.5,<null>,<null>,82,1,1984,Lucazeau_etal1984,Lucazeau_etal1984,borehole
20712,FR 20,<null>,Saint-Yrieix,45.5667,1.1833,388,28,111,12,34,4,3.6,<null>,<null>,109,1,0,Gable1980; Vasseur1982,Lucazeau_etal1984,borehole
20713,FR 200,<null>,SAINT GI,43.6833,4.4333,21,700,900,15,37,9,2.3,<null>,<null>,80,1,1983,Subono1983,Gable1980; Vasseur1982,borehole
20714,FR 201,<null>,KIERBON,43.4167,5.6667,0,30,110,11,15,0,2,<null>,<null>,30,2,1983,Subono1983,Subono1983,borehole
20715,FR 202,<null>,Aurel,44.71,5.2733,310,0,2490,1,34,0,1.95,<null>,<null>,66,1,1983,Subono1983,Subono1983,borehole
20717,FR 204,<null>,Bouchet,44.3083,4.9183,126,0,1248,1,25,0,2.29,<null>,<null>,57,1,1983,Subono1983,Subono1983,borehole
20718,FR 205,<null>,CAVEYSON,45.2,4.9333,0,0,1401,1,35,0,1.96,<null>,<null>,69,1,1983,Subono1983,Subono1983,borehole
20719,FR 206,<null>,FARAMANS,45.4,5.1667,0,0,1217,1,44,0,2.01,<null>,<null>,88,1,1983,Subono1983,Subono1983,borehole
20720,FR 207,<null>,GRANDL,43.8317,5.555,500,0,4983,6,0,0,0,<null>,<null>,81,1,0,Lucazeau_etal1991; Subono1983,Subono1983,borehole
20721,FR 208,<null>,LESANG,43.9633,4.745,90,0,5662,10,0,0,0,<null>,<null>,93,1,0,Lucazeau_etal1991; Subono1983,Lucazeau_etal1991; Subono1983,borehole
20722,FR 209,<null>,MARSANNE,44.6167,4.8667,0,0,4851,1,31,0,2.05,<null>,<null>,63,1,1983,Subono1983,Lucazeau_etal1991; Subono1983,borehole
20723,FR 21,<null>,Etrez,46.35,5.1667,230,1400,1500,0,0,5,2.5,<null>,<null>,102,1,1982,Gable_etal1982,Subono1983,borehole
20724,FR 210,<null>,Paladru,45.45,5.5417,543,0,1574,1,34,0,2.44,<null>,<null>,84,1,1983,Subono1983,Gable_etal1982,borehole
20725,FR 211,<null>,PERNES,43.9733,5.0733,122,0,3077,7,0,0,0,<null>,<null>,76,<null>,1991,Lucazeau_etal1991,Subono1983,borehole
20726,FR 212,<null>,SAVASSE,44.6033,4.7667,140,0,2084,1,0,0,0,<null>,<null>,77,1,0,Lucazeau_etal1991; Subono1983,Lucazeau_etal1991,borehole
20727,FR 213,<null>,Bouquet,44.1383,4.3283,305,0,4731,1,32,0,2.45,<null>,<null>,78,1,1983,Subono1983,Lucazeau_etal1991; Subono1983,borehole
20728,FR 214,<null>,CASTRIES,43.6833,3.95,60,0,4380,1,22,0,2.54,<null>,<null>,56,1,1983,Subono1983,Subono1983,borehole
20729,FR 215,<null>,La Jasse,43.7083,4.1567,13,0,4282,1,24,0,2.25,<null>,<null>,56,1,1983,Subono1983,Subono1983,borehole
20730,FR 216,<null>,LUSSAN,44.1733,4.31,335,0,3298,2,0,0,0,<null>,<null>,89,1,0,Lucazeau_etal1991; Subono1983,Subono1983,borehole
20731,FR 217,<null>,Vacquier,43.8117,3.9583,128,0,3573,1,21,0,2.93,<null>,<null>,62,1,1983,Subono1983,Lucazeau_etal1991; Subono1983,borehole
20732,FR 218,<null>,VALLON,44.4117,4.3817,96,0,3237,10,0,0,0,<null>,<null>,81,1,0,Lucazeau_etal1991; Subono1983,Subono1983,borehole
20733,FR 219,<null>,Valvigne,44.5,4.5933,147,0,4483,1,33,0,2.11,<null>,<null>,70,1,1983,Subono1983,Lucazeau_etal1991; Subono1983,borehole
20734,FR 22,<null>,Saint. Avold,49.15,6.65,360,150,220,15,16,1,4,<null>,<null>,62,1,1982,Vasseur1982,Subono1983,borehole
20735,FR 220,<null>,VAUNAGE,43.7183,4.22,49,0,3957,5,0,0,0,<null>,<null>,99,1,0,Lucazeau_etal1991; Subono1983,Vasseur1982,borehole
20736,FR 221,<null>,VILLENEV,44.5667,4.5,0,0,2389,1,32,0,2.24,<null>,<null>,72,1,1983,Subono1983,Lucazeau_etal1991; Subono1983,borehole
20737,FR 222,<null>,AURI101,43.2267,0.92,387,0,4400,4,0,0,0,<null>,<null>,87,<null>,1991,Lucazeau_etal1991,Subono1983,borehole
20738,FR 225,<null>,CANET,42.7,3,4,0,1797,1,0,0,0,<null>,<null>,108,1,1991,Lucazeau_etal1991,Subono1983,borehole
20739,FR 226,<null>,ELNE 1,42.6,2.9667,0,0,2260,1,31,0,1.72,<null>,<null>,54,1,1983,Subono1983,Lucazeau_etal1991,borehole
20740,FR 227,<null>,CHARNIER,43.6083,4.2883,1,0,2613,4,0,0,0,<null>,<null>,97,1,1991,Lucazeau_etal1991,Subono1983,borehole
20741,FR 228,<null>,FOS,43.475,4.8783,0,0,1606,2,0,0,0,<null>,<null>,60,1,0,Lucazeau_etal1991; Subono1983,Lucazeau_etal1991,borehole
20742,FR 229,<null>,MARETTE,43.5667,4.1783,1,0,2383,4,0,0,0,<null>,<null>,100,1,0,Lucazeau_etal1991; Subono1983,Lucazeau_etal1991; Subono1983,borehole
20743,FR 23,<null>,Cattenom,49.4333,6.2333,180,50,190,25,48,2,1.6,<null>,<null>,77,1,1982,Vasseur1982,Lucazeau_etal1991; Subono1983,borehole
20744,FR 230,<null>,PIERREFE,43.6733,4.3033,67,0,5137,14,0,0,0,<null>,<null>,106,1,0,Lucazeau_etal1991; Subono1983,Vasseur1982,borehole
20745,FR 231,<null>,VAUVERT,43.6483,4.3033,27,0,3625,7,0,0,0,<null>,<null>,109,1,0,Lucazeau_etal1991; Subono1983,Lucazeau_etal1991; Subono1983,borehole
20746,FR 232,<null>,VIOLS LE,43.7333,3.6667,0,0,2093,1,26,0,2.08,<null>,<null>,55,1,1983,Subono1983,Lucazeau_etal1991; Subono1983,borehole
20747,FR 233,<null>,CARCES,43.465,6.125,144,0,1839,4,0,0,0,<null>,<null>,81,1,1991,Lucazeau_etal1991,Subono1983,borehole
20748,FR 234,<null>,GREOUX,43.7483,5.8833,320,0,1416,3,0,0,0,<null>,<null>,113,1,0,Lucazeau_etal1991; Subono1983,Lucazeau_etal1991,borehole
20749,FR 235,<null>,JOUQUES,43.6333,5.695,395,0,2474,3,0,0,0,<null>,<null>,81,1,0,Lucazeau_etal1991; Subono1983,Lucazeau_etal1991; Subono1983,borehole
20750,FR 236,<null>,LESMEES,43.995,6.0117,730,0,1760,1,0,0,0,<null>,<null>,63,1,0,Lucazeau_etal1991; Subono1983,Lucazeau_etal1991; Subono1983,borehole
20751,FR 237,<null>,MIRABEA,44.0733,6.0817,692,0,2934,7,0,0,0,<null>,<null>,96,1,0,Lucazeau_etal1991; Subono1983,Lucazeau_etal1991; Subono1983,borehole
20752,FR 238,<null>,Montblanc,43.385,3.3617,46,0,2797,7,0,0,0,<null>,<null>,71,1,0,Lucazeau_etal1991; Subono1983,Lucazeau_etal1991; Subono1983,borehole
20753,FR 239,<null>,VALENSA,43.3583,3.465,6,0,3789,4,0,0,0,<null>,<null>,57,1,0,Lucazeau_etal1991; Subono1983,Lucazeau_etal1991; Subono1983,borehole
20754,FR 24,<null>,Besancon Thize,47.25,6.0833,320,90,135,6,31,1,2.4,<null>,<null>,74,1,1982,Vasseur1982,Lucazeau_etal1991; Subono1983,borehole
20755,FR 240,<null>,MONTOISO,44.7867,4.9667,224,0,3166,5,0,0,0,<null>,<null>,93,1,0,Lucazeau_etal1991; Subono1983,Vasseur1982,borehole
20756,FR 241,<null>,SOULTZ,48.905,7.8783,172,0,1655,1,105,0,0,<null>,<null>,167,1,1967,Kappelmeyer1967,Lucazeau_etal1991; Subono1983,borehole
20757,FR 25,<null>,Saint Die,48.3167,7.0667,600,150,250,16,33,2,2.5,<null>,<null>,88,1,1982,Vasseur1982,Kappelmeyer1967,borehole
20758,FR 26,<null>,Leymen,47.5,7.4667,410,500,1120,66,0,3,2.5,<null>,<null>,70,1,1982,Vasseur1982,Vasseur1982,borehole
20759,FR 27,<null>,La Godardiere,46.9833,-1,100,30,160,57,22,5,3.8,<null>,<null>,63,4,1982,Vasseur1982,Vasseur1982,borehole
20760,FR 28,<null>,Champrobert,46.9167,3.9333,517,53,124,18,14,4,5.6,<null>,<null>,73,1,0,Gable1980; Vasseur1982,Vasseur1982,borehole
20761,FR 29,<null>,Piriac,47.3833,-2.5333,0,90,120,5,20,1,3.5,<null>,2.34,60,1,0,Jolivet_etal1989; Vigneresse_etal1987; Vasseur1982,Gable1980; Vasseur1982,borehole
20762,FR 30,<null>,Cadeyer,44.0333,3.9333,335,90,120,9,22,3,5,<null>,<null>,102,1,0,Gable1980; Vasseur1982,Jolivet_etal1989; Vigneresse_etal1987; Vasseur1982,borehole
20763,FR 31,<null>,Largentiere,44.5667,4.3167,240,70,220,13,28,7,2.5,<null>,<null>,80,1,0,Vasseur1980; Lucazeau_etal1981; Lucazeau_etal1991b,Gable1980; Vasseur1982,borehole
20764,FR 32,<null>,Semalens,43.5833,2.0667,240,80,250,19,28,9,1.6,<null>,<null>,45,1,0,Vasseur_etal1978; Lucazeau_etal1991b,Vasseur1980; Lucazeau_etal1981; Lucazeau_etal1991b,borehole
20765,FR 33,<null>,Villeveyrac,43.45,3.5833,35,100,200,16,0,2,2.7,<null>,<null>,93,1,1982,Vasseur1982,Vasseur_etal1978; Lucazeau_etal1991b,borehole
20766,FR 34,<null>,Randels,44.25,3.05,865,200,230,4,41,3,1.8,<null>,<null>,77,1,0,Vasseur1980; Lucazeau_etal1981; Lucazeau_etal1991b,Vasseur1982,borehole
20767,FR 35,<null>,St. Saturnin,44.4167,3.05,655,80,420,30,38,4,2.5,<null>,<null>,101,1,0,Vasseur1980; Lucazeau_etal1981; Lucazeau_etal1991b,Vasseur1980; Lucazeau_etal1981; Lucazeau_etal1991b,borehole
20768,FR 36,<null>,Lodeve,43.7,3.3667,139,200,250,17,46,3,2,<null>,<null>,96,1,1982,Vasseur1982,Vasseur1980; Lucazeau_etal1981; Lucazeau_etal1991b,borehole
20769,FR 37,<null>,Requista,44.0167,2.6167,380,100,170,8,27,4,3.5,<null>,<null>,108,3,0,Vasseur1980; Lucazeau_etal1981; Lucazeau_etal1991b,Vasseur1982,borehole
20770,FR 38,<null>,Neffies,43.5333,3.35,190,80,350,27,23,14,2.5,<null>,<null>,57,1,1982,Vasseur1982,Vasseur1980; Lucazeau_etal1981; Lucazeau_etal1991b,borehole
20771,FR 39,<null>,Guipy,47.2183,3.5772,240,50,240,19,34,20,3,71,4.4,103,1,1970,Hentinger&Jolivet1970,Vasseur1982,borehole
20772,FR 40,<null>,Muret,43.4531,1.3728,175,140,900,22,35,4,2.4,<null>,<null>,84,1,1970,Hentinger&Jolivet1970,Hentinger&Jolivet1970,borehole
20773,FR 41,<null>,Montagne de Blond,46.02,1.0267,410,50,400,22,35,8,3.2,<null>,<null>,102,1,1970,Hentinger&Jolivet1970,Hentinger&Jolivet1970,borehole
20774,FR 42,<null>,La Touche,45.77,0.1933,127,60,400,9,33,10,2.1,<null>,<null>,70,1,1970,Hentinger&Jolivet1970,Hentinger&Jolivet1970,borehole
